国家,年份,预期寿命,成人死亡率,婴儿死亡数,酒精消费,五岁以下死亡数,乙肝疫苗接种率,麻疹病例数,BMI指数,脊髓灰质炎疫苗接种率,白喉疫苗接种率,HIV/AIDS死亡率,GDP人均,人口数量(百万),10-19岁消瘦率,5-9岁消瘦率,受教育年限,发达国家,发展中国家
Somalia,2003,51.8,347.234,104.4,0.0,172.7,42,64,22.3,40,40,0.13,202,9.82,7.7,7.5,2.1,0,1
Somalia,2002,51.5,350.5325,104.4,0.0,172.7,42,64,22.2,40,40,0.13,192,9.5,7.8,7.6,2.1,0,1
Somalia,2001,51.2,353.231,104.4,0.0,172.7,42,64,22.2,33,33,0.13,183,9.19,7.9,7.7,2.1,0,1
Somalia,2000,50.9,355.929,104.4,0.0,172.7,42,64,22.1,37,33,0.13,174,8.87,8.0,7.9,2.1,0,1
South Africa,2015,62.6,351.3925,28.6,7.2,36.3,75,59,27.2,85,75,6.91,6260,55.39,4.4,5.3,10.1,0,1
South Africa,2014,62.0,367.7435,29.4,7.21,37.6,85,55,27.2,85,77,7.47,6274,54.54,4.9,5.9,10.0,0,1
South Africa,2013,61.1,384.094,30.1,7.21,39.3,73,50,27.1,79,73,7.97,6285,53.69,5.4,6.5,9.9,0,1
South Africa,2012,60.1,400.445,31.0,7.22,41.5,68,53,27.1,69,65,8.52,6232,52.83,6.0,7.3,9.8,0,1
South Africa,2011,58.9,424.9215,32.1,7.17,45.6,76,54,27.0,71,69,9.01,6183,52.0,6.6,8.0,9.9,0,1
South Africa,2010,57.7,449.3985,34.4,7.07,52.0,71,55,26.9,72,72,9.52,6085,51.22,7.3,8.9,10.0,0,1
South Africa,2009,56.5,473.875,38.4,7.25,60.3,74,63,26.9,75,76,10.13,5992,50.48,8.1,9.8,10.1,0,1
South Africa,2008,55.4,498.352,43.0,7.46,68.9,76,54,26.8,77,79,10.58,6171,49.78,8.9,1.7,9.7,0,1
South Africa,2007,54.5,522.8285,46.6,7.5,75.3,83,49,26.7,79,82,10.86,6060,49.12,9.7,11.7,9.1,0,1
South Africa,2006,53.8,515.718,48.7,7.3,79.2,83,53,26.6,79,82,11.13,5827,48.49,1.6,12.8,9.0,0,1
South Africa,2005,53.4,508.6085,49.4,7.17,78.8,79,48,26.6,75,79,11.43,5588,47.88,11.6,13.9,8.9,0,1
South Africa,2004,53.4,501.4985,49.4,7.2,77.7,76,51,26.5,73,74,11.64,5374,47.29,12.6,15.0,8.8,0,1
South Africa,2003,53.7,494.388,48.4,7.32,75.7,71,52,26.4,70,69,11.87,5203,46.72,13.5,16.1,8.8,0,1
South Africa,2002,54.3,487.278,47.9,7.47,74.3,72,46,26.3,70,70,12.12,5116,46.15,14.5,17.1,8.5,0,1
South Africa,2001,55.1,460.7075,47.8,7.56,73.1,72,54,26.2,71,71,12.31,4996,45.57,15.4,18.1,7.5,0,1
South Africa,2000,56.0,434.1365,47.7,7.7,71.5,73,62,26.1,71,73,12.36,4930,44.97,16.3,19.1,8.8,0,1
Spain,2015,82.8,57.9025,2.7,10.35,3.3,97,94,26.0,97,97,0.09,25742,46.44,0.6,0.5,9.7,1,0
Spain,2014,83.2,57.9985,2.8,7.85,3.4,96,93,26.0,97,97,0.09,24772,46.48,0.6,0.5,9.7,1,0
Spain,2013,83.1,59.454,2.8,8.55,3.5,95,91,26.0,96,96,0.09,24361,46.62,0.6,0.5,9.5,1,0
Spain,2012,82.4,61.3175,2.9,8.6,3.6,96,90,26.1,96,97,0.09,24635,46.77,0.6,0.5,9.5,1,0
Spain,2011,82.5,63.491,3.0,8.74,3.7,97,91,26.1,97,97,0.09,25403,46.74,0.6,0.5,9.5,1,0
Spain,2010,81.6,64.95,3.1,8.94,3.8,97,92,26.2,97,97,0.09,25703,46.58,0.6,0.5,9.4,1,0
Spain,2009,81.5,67.2055,3.3,9.99,4.0,96,90,26.2,96,96,0.09,25779,46.36,0.6,0.5,9.3,1,0
Spain,2008,81.2,70.114,3.4,10.24,4.2,97,94,26.2,97,97,0.09,27026,45.95,0.6,0.5,9.2,1,0
Spain,2007,80.9,71.7905,3.6,11.05,4.4,96,95,26.2,96,96,0.09,27219,45.23,0.6,0.5,9.1,1,0
Spain,2006,80.8,73.3,3.7,11.86,4.5,97,94,26.2,98,98,0.09,26763,44.4,0.6,0.5,9.0,1,0
Spain,2005,80.2,75.851,3.8,11.92,4.7,96,92,26.2,96,96,0.09,26146,43.65,0.6,0.5,8.9,1,0
Spain,2004,79.9,77.449,3.9,11.32,4.9,97,91,26.2,97,97,0.09,25655,42.92,0.6,0.5,8.6,1,0
Spain,2003,79.6,80.6985,4.1,11.04,5.0,81,92,26.2,99,98,0.09,25311,42.19,0.6,0.5,8.6,1,0
Spain,2002,79.6,80.4485,4.2,10.41,5.1,82,92,26.2,98,98,0.09,25026,41.43,0.6,0.5,8.5,1,0
Spain,2001,79.4,81.959,4.3,12.01,5.3,83,92,26.1,95,96,0.1,24708,40.85,0.6,0.5,8.5,1,0
Spain,2000,79.0,83.203,4.4,11.61,5.4,77,92,26.1,95,95,0.11,23938,40.57,0.6,0.5,8.4,1,0
Sri Lanka,2015,76.3,109.1795,7.5,2.72,8.7,99,99,23.0,99,99,0.01,3844,20.97,15.1,15.0,10.9,0,1
Sri Lanka,2014,76.1,111.2825,7.9,2.45,9.3,99,99,22.9,99,99,0.01,3694,20.78,15.2,15.0,10.9,0,1
Sri Lanka,2013,76.0,113.3855,8.4,2.65,9.8,99,99,22.8,99,99,0.01,3553,20.59,15.2,15.1,10.9,0,1
Sri Lanka,2012,75.8,115.4885,8.9,2.89,10.4,99,99,22.7,99,99,0.01,3463,20.43,15.3,15.2,10.9,0,1
Sri Lanka,2011,75.6,117.8205,9.4,3.03,10.9,99,99,22.6,99,99,0.01,3177,20.4,15.3,15.3,10.8,0,1
Sri Lanka,2010,75.4,120.153,9.8,2.31,11.4,99,99,22.5,99,99,0.01,2950,20.26,15.3,15.3,10.8,0,1
Sri Lanka,2009,75.3,122.485,13.9,2.05,21.3,97,97,22.4,97,97,0.02,2750,20.12,15.3,15.4,10.9,0,1
Sri Lanka,2008,75.2,124.8175,10.5,2.1,12.2,98,97,22.3,98,98,0.02,2675,19.98,15.4,15.4,11.0,0,1
Sri Lanka,2007,75.0,127.15,11.0,2.29,12.8,98,97,22.2,98,98,0.02,2543,19.84,15.4,15.5,10.6,0,1
Sri Lanka,2006,74.9,129.7315,11.6,1.96,13.5,98,98,22.1,98,98,0.02,2398,19.7,15.4,15.5,10.5,0,1
Sri Lanka,2005,74.7,132.3135,12.2,1.97,14.2,99,99,22.0,99,99,0.02,2245,19.54,15.4,15.5,10.4,0,1
Sri Lanka,2004,74.3,134.895,17.7,1.56,28.9,62,95,21.9,97,97,0.02,2130,19.39,15.4,15.5,10.3,0,1
Sri Lanka,2003,73.8,137.477,13.0,1.69,15.1,86,90,21.8,98,99,0.02,2037,19.22,15.4,15.5,10.2,0,1
Sri Lanka,2002,73.1,140.0585,13.4,1.62,15.5,86,92,21.7,98,98,0.02,1939,19.06,15.4,15.6,10.2,0,1
Sri Lanka,2001,72.2,152.664,13.7,1.68,16.0,86,52,21.6,98,98,0.02,1880,18.91,15.4,15.6,10.2,0,1
Sri Lanka,2000,71.3,165.2695,14.2,1.45,16.5,86,78,21.5,99,99,0.02,1923,18.78,15.3,15.5,10.0,0,1
St. Lucia,2015,75.6,136.3935,19.5,9.23,21.9,99,83,29.8,99,99,0.4,10094,0.18,4.3,4.3,8.9,0,1
St. Lucia,2014,75.4,138.0705,19.0,9.18,21.4,99,83,29.6,99,99,0.4,10280,0.18,4.3,4.3,8.7,0,1
St. Lucia,2013,75.3,139.7475,18.5,8.93,20.9,99,83,29.4,99,99,0.4,10148,0.18,4.3,4.3,8.4,0,1
St. Lucia,2012,75.1,141.425,18.1,9.62,20.4,98,83,29.1,98,98,0.4,10531,0.18,4.3,4.3,8.4,0,1
St. Lucia,2011,75.0,143.2465,17.7,9.94,20.0,99,83,28.9,99,99,0.4,10619,0.18,4.3,4.3,8.4,0,1
St. Lucia,2010,74.9,145.0685,17.3,10.33,19.7,97,83,28.7,97,97,0.4,10151,0.17,4.3,4.3,8.4,0,1
St. Lucia,2009,74.7,146.8905,16.9,11.06,19.3,95,83,28.6,95,95,0.4,10099,0.17,4.3,4.4,7.9,0,1
St. Lucia,2008,74.6,148.7125,16.6,12.05,19.0,96,83,28.4,96,96,0.4,10528,0.17,4.3,4.4,7.8,0,1
St. Lucia,2007,74.4,150.5345,16.4,12.59,18.8,99,83,28.2,99,99,0.4,10174,0.17,4.3,4.4,7.7,0,1
St. Lucia,2006,74.3,154.8585,16.1,13.02,18.6,85,83,28.0,85,85,0.4,10141,0.17,4.3,4.4,7.6,0,1
St. Lucia,2005,74.1,159.182,16.0,12.87,18.4,95,83,27.8,95,95,0.4,9665,0.16,4.4,4.4,7.5,0,1
St. Lucia,2004,74.0,163.506,15.8,12.58,18.3,91,83,27.6,91,91,0.4,9800,0.16,4.4,4.4,7.4,0,1
St. Lucia,2003,73.8,167.83,15.7,13.78,18.3,84,83,27.4,91,90,0.4,9209,0.16,4.4,4.4,7.3,0,1
St. Lucia,2002,73.6,172.154,15.6,13.15,18.2,90,83,27.2,90,74,0.4,8896,0.16,4.4,4.5,7.2,0,1
St. Lucia,2001,73.5,174.9465,15.6,12.92,18.3,90,83,27.1,99,99,0.4,8927,0.16,4.5,4.5,7.1,0,1
St. Lucia,2000,73.3,177.7395,15.6,12.8,18.4,90,83,26.9,70,70,0.4,9327,0.16,4.5,4.5,7.0,0,1
St. Vincent and the Grenadines,2015,72.1,154.8235,15.2,7.41,16.7,98,83,27.1,97,98,0.4,7207,0.11,3.5,3.4,8.6,0,1
St. Vincent and the Grenadines,2014,72.0,155.902,15.7,7.12,17.4,98,83,27.0,97,98,0.4,7029,0.11,3.5,3.4,8.6,0,1
St. Vincent and the Grenadines,2013,71.9,156.9805,16.2,6.96,18.0,97,83,26.9,97,97,0.4,6965,0.11,3.5,3.4,8.6,0,1
St. Vincent and the Grenadines,2012,71.9,158.0595,16.8,6.81,18.6,96,83,26.8,96,96,0.4,6810,0.11,3.5,3.5,8.5,0,1
St. Vincent and the Grenadines,2011,71.8,159.928,17.3,7.04,19.2,96,83,26.7,96,96,0.4,6738,0.11,3.5,3.5,8.4,0,1
St. Vincent and the Grenadines,2010,71.8,161.7965,17.8,7.19,19.8,99,83,26.6,99,99,0.4,6783,0.11,3.5,3.5,8.3,0,1
St. Vincent and the Grenadines,2009,71.7,163.6655,18.2,6.98,20.4,99,83,26.5,99,99,0.4,7098,0.11,3.6,3.5,8.2,0,1
St. Vincent and the Grenadines,2008,71.6,165.5335,18.5,7.17,20.8,99,83,26.4,99,99,0.4,7190,0.11,3.6,3.6,8.1,0,1
St. Vincent and the Grenadines,2007,71.6,167.402,18.7,6.2,21.1,99,83,26.3,99,99,0.4,7154,0.11,3.6,3.6,8.1,0,1
St. Vincent and the Grenadines,2006,71.4,170.3485,18.8,6.22,21.3,99,83,26.1,99,99,0.4,6918,0.11,3.7,3.6,8.0,0,1
St. Vincent and the Grenadines,2005,71.3,173.295,18.9,6.37,21.5,99,83,26.0,93,99,0.4,6465,0.11,3.7,3.7,7.9,0,1
St. Vincent and the Grenadines,2004,71.2,176.2405,19.0,5.77,21.6,99,83,25.9,99,99,0.4,6313,0.11,3.8,3.7,7.8,0,1
St. Vincent and the Grenadines,2003,71.1,179.187,19.0,5.47,21.7,99,83,25.8,99,99,0.4,6075,0.11,3.8,3.8,7.8,0,1
St. Vincent and the Grenadines,2002,71.0,182.1335,19.1,5.21,21.9,99,83,25.7,99,99,0.4,5706,0.11,3.9,3.8,7.7,0,1
St. Vincent and the Grenadines,2001,70.9,182.7705,19.1,5.07,22.0,99,83,25.6,99,99,0.4,5427,0.11,3.9,3.9,7.6,0,1
St. Vincent and the Grenadines,2000,70.8,183.408,19.2,5.13,22.2,99,83,25.5,99,98,0.4,5339,0.11,4.0,3.9,7.6,0,1
Suriname,2015,71.2,170.129,18.2,4.75,20.3,89,21,26.5,78,89,0.47,9168,0.56,3.5,3.5,8.4,0,1
Suriname,2014,71.1,171.5365,18.6,5.39,20.9,85,15,26.4,76,85,0.51,9593,0.55,3.5,3.5,8.2,0,1
Suriname,2013,71.0,172.944,19.1,5.84,21.4,86,15,26.3,78,86,0.54,9673,0.55,3.5,3.5,8.1,0,1
Suriname,2012,70.9,174.3515,19.6,5.79,22.0,84,17,26.3,79,84,0.58,9502,0.54,3.5,3.4,7.9,0,1
Suriname,2011,70.7,177.0,20.1,5.69,22.5,86,16,26.2,83,86,0.6,9358,0.54,3.5,3.4,7.8,0,1
Suriname,2010,70.5,179.6485,20.6,5.27,23.1,86,16,26.1,94,96,0.66,8942,0.53,3.5,3.4,7.7,0,1
Suriname,2009,70.2,182.2965,21.1,4.93,23.7,87,16,26.1,85,87,0.66,8600,0.52,3.5,3.4,7.7,0,1
Suriname,2008,69.9,184.945,21.7,4.82,24.4,84,16,26.0,85,85,0.71,8445,0.52,3.5,3.4,7.7,0,1
Suriname,2007,69.6,187.5935,22.2,4.69,25.0,84,16,25.9,84,84,0.75,8204,0.51,3.5,3.4,7.7,0,1
Suriname,2006,69.2,192.5215,22.9,4.57,25.7,84,16,25.9,84,84,0.81,7896,0.51,3.5,3.4,7.7,0,1
Suriname,2005,68.9,197.449,23.5,4.52,26.5,83,16,25.8,84,83,0.85,7550,0.5,3.5,3.4,7.7,0,1
Suriname,2004,68.6,202.3775,24.2,4.66,27.3,84,16,25.7,84,85,0.91,7310,0.49,3.5,3.5,7.7,0,1
Suriname,2003,68.3,207.3055,24.9,4.7,28.2,84,16,25.6,74,75,0.96,6816,0.49,3.5,3.5,7.7,0,1
Suriname,2002,68.1,212.234,25.7,4.58,29.1,84,16,25.6,74,73,0.98,6488,0.48,3.5,3.5,7.7,0,1
Suriname,2001,67.9,211.342,26.6,4.41,30.1,84,16,25.5,65,68,0.99,6387,0.48,3.6,3.5,7.7,0,1
Suriname,2000,67.8,210.4495,27.5,4.46,31.2,84,16,25.4,70,71,1.01,6202,0.47,3.6,3.6,7.7,0,1
Sweden,2015,82.2,53.4415,2.3,7.13,2.9,67,95,26.0,98,98,0.08,51545,9.8,1.5,1.4,12.4,1,0
Sweden,2014,82.3,54.481,2.4,7.2,2.9,67,95,26.0,97,98,0.08,49855,9.7,1.5,1.3,12.3,1,0
Sweden,2013,82.0,55.5025,2.4,7.32,2.9,67,95,25.9,98,98,0.08,49049,9.6,1.4,1.3,12.2,1,0
Sweden,2012,81.7,55.8855,2.4,7.23,3.0,53,95,25.9,98,98,0.08,48886,9.52,1.4,1.3,12.4,1,0
Sweden,2011,81.8,57.197,2.5,7.31,3.0,62,95,25.8,98,98,0.08,49540,9.45,1.4,1.3,12.4,1,0
Sweden,2010,81.5,57.492,2.5,7.38,3.1,61,94,25.8,98,98,0.08,48370,9.38,1.3,1.3,12.3,1,0
Sweden,2009,81.4,60.608,2.6,7.31,3.1,59,95,25.7,98,98,0.08,46043,9.3,1.3,1.3,12.2,1,0
Sweden,2008,81.1,61.6405,2.6,7.02,3.2,61,94,25.7,98,98,0.08,48544,9.22,1.3,1.3,12.2,1,0
Sweden,2007,80.9,62.5915,2.7,6.98,3.3,60,95,25.6,98,98,0.08,49145,9.15,1.3,1.3,12.5,1,0
Sweden,2006,80.7,63.6035,2.8,6.81,3.4,60,95,25.6,98,98,0.08,47865,9.08,1.3,1.3,12.4,1,0
Sweden,2005,80.5,65.34,3.0,6.53,3.6,60,95,25.5,98,98,0.08,45990,9.03,1.3,1.3,12.4,1,0
Sweden,2004,80.5,66.1935,3.1,6.51,3.7,60,95,25.4,99,99,0.08,44891,8.99,1.3,1.3,12.3,1,0
Sweden,2003,80.1,67.2,3.2,6.88,3.9,60,95,25.4,99,99,0.08,43195,8.96,1.3,1.3,11.8,1,0
Sweden,2002,79.8,68.96,3.3,6.88,4.0,60,94,25.3,99,99,0.08,42377,8.92,1.3,1.3,11.6,1,0
Sweden,2001,79.8,71.28,3.4,6.5,4.1,60,94,25.2,99,99,0.08,41601,8.9,1.3,1.3,11.5,1,0
Sweden,2000,79.6,71.72,3.4,6.2,4.1,60,94,25.1,99,99,0.08,41117,8.87,1.4,1.3,11.4,1,0
Switzerland,2015,82.9,49.384,3.7,9.62,4.3,88,87,25.2,96,97,0.05,84776,8.28,0.4,0.3,13.4,1,0
Switzerland,2014,83.2,49.998,3.8,9.62,4.3,88,87,25.1,96,96,0.05,84348,8.19,0.4,0.3,13.4,1,0
Switzerland,2013,82.8,52.8665,3.8,9.74,4.4,88,86,25.1,96,96,0.05,83345,8.09,0.4,0.3,13.4,1,0
Switzerland,2012,82.7,53.4515,3.8,9.87,4.4,88,86,25.1,96,96,0.06,82800,8.0,0.5,0.3,13.4,1,0
Switzerland,2011,82.7,54.1965,3.9,9.99,4.5,88,86,25.1,96,96,0.06,82678,7.91,0.5,0.3,13.3,1,0
Switzerland,2010,82.2,56.9105,3.9,10.01,4.6,88,83,25.1,96,95,0.06,82027,7.82,0.5,0.4,13.3,1,0
Switzerland,2009,82.0,59.034,4.0,10.15,4.6,88,83,25.1,96,95,0.06,80262,7.74,0.5,0.4,13.3,1,0
Switzerland,2008,82.0,59.218,4.0,10.29,4.7,88,83,25.0,96,95,0.07,82998,7.65,0.5,0.4,12.9,1,0
Switzerland,2007,81.7,62.047,4.1,10.44,4.8,88,71,25.0,94,94,0.07,81805,7.55,0.5,0.4,12.6,1,0
Switzerland,2006,81.5,63.2435,4.2,10.24,4.9,88,71,25.0,94,94,0.08,79368,7.48,0.6,0.4,12.3,1,0
Switzerland,2005,81.2,65.1225,4.3,10.15,5.1,88,71,25.0,94,94,0.08,76785,7.44,0.6,0.4,12.0,1,0
Switzerland,2004,81.1,67.614,4.4,10.54,5.2,88,71,24.9,95,93,0.09,75113,7.39,0.6,0.4,11.9,1,0
Switzerland,2003,80.5,70.293,4.5,10.82,5.3,88,71,24.9,95,93,0.1,73556,7.34,0.6,0.5,11.8,1,0
Switzerland,2002,80.4,71.8885,4.5,10.85,5.4,88,71,24.9,95,93,0.1,74138,7.28,0.6,0.5,11.7,1,0
Switzerland,2001,80.2,73.0875,4.6,11.12,5.5,88,71,24.8,95,93,0.1,74705,7.23,0.7,0.5,11.6,1,0
Switzerland,2000,79.7,76.677,4.7,11.26,5.6,88,71,24.8,95,93,0.09,74013,7.18,0.7,0.5,11.4,1,0
Syrian Arab Republic,2015,69.9,178.1065,25.6,0.23,41.6,41,47,28.2,50,41,0.13,979,18.0,6.3,6.1,5.1,0,1
Syrian Arab Republic,2014,69.8,181.864,27.7,0.19,47.0,47,49,28.1,52,43,0.13,973,18.71,6.3,6.1,5.6,0,1
Syrian Arab Republic,2013,70.0,185.622,26.8,0.15,45.3,71,51,28.0,50,41,0.13,1037,19.58,6.3,6.1,6.3,0,1
Syrian Arab Republic,2012,70.6,189.3795,23.4,0.21,37.0,43,53,27.9,47,45,0.13,1347,20.44,6.3,6.1,6.3,0,1
Syrian Arab Republic,2011,71.3,174.2775,16.7,0.6,20.1,66,71,27.8,60,72,0.13,1773,21.08,6.3,6.1,6.3,0,1
Syrian Arab Republic,2010,72.1,159.176,16.2,0.77,18.9,84,82,27.7,83,80,0.13,1701,21.36,6.4,6.1,6.3,0,1
Syrian Arab Republic,2009,72.9,144.074,16.1,0.76,18.8,84,82,27.6,83,80,0.13,1629,21.21,6.4,6.2,6.6,0,1
Syrian Arab Republic,2008,73.6,128.9725,16.2,0.75,18.9,83,81,27.5,83,79,0.13,1579,20.66,6.4,6.2,6.3,0,1
Syrian Arab Republic,2007,74.2,113.8705,16.3,0.74,19.1,83,81,27.5,83,80,0.13,1571,19.88,6.4,6.2,6.5,0,1
Syrian Arab Republic,2006,74.4,115.127,16.5,0.75,19.3,83,81,27.4,83,80,0.13,1550,19.06,6.4,6.3,6.2,0,1
Syrian Arab Republic,2005,74.4,116.383,16.8,0.79,19.7,83,81,27.3,83,80,0.13,1532,18.36,6.5,6.3,5.8,0,1
Syrian Arab Republic,2004,74.3,117.639,17.2,0.61,20.1,82,82,27.2,84,81,0.13,1486,17.83,6.5,6.3,5.4,0,1
Syrian Arab Republic,2003,74.0,118.895,17.7,0.86,20.7,81,83,27.1,85,83,0.13,1423,17.42,6.6,6.4,5.1,0,1
Syrian Arab Republic,2002,73.7,120.151,18.2,0.9,21.4,80,84,27.0,86,84,0.13,1353,17.08,6.6,6.5,4.7,0,1
Syrian Arab Republic,2001,73.4,121.421,18.9,0.95,22.1,80,83,27.0,83,82,0.13,1326,16.77,6.7,6.5,4.8,0,1
Syrian Arab Republic,2000,73.1,122.6915,19.6,0.93,23.0,79,80,26.9,86,84,0.13,1341,16.41,6.8,6.6,4.6,0,1
Tajikistan,2015,70.1,134.715,32.6,0.92,37.5,96,94,25.9,96,96,0.11,978,8.45,3.6,3.7,10.5,0,1
Tajikistan,2014,69.9,135.904,33.4,0.83,38.4,97,98,25.8,94,97,0.11,945,8.25,3.6,3.7,10.6,0,1
Tajikistan,2013,69.6,137.093,34.2,0.8,39.4,96,92,25.6,97,96,0.12,907,8.06,3.6,3.7,10.7,0,1
Tajikistan,2012,69.3,138.2825,35.0,0.77,40.3,94,97,25.5,96,94,0.14,865,7.87,3.6,3.7,10.7,0,1
Tajikistan,2011,69.1,140.997,35.8,0.71,41.4,96,96,25.4,97,96,0.17,823,7.7,3.7,3.7,10.8,0,1
Tajikistan,2010,68.7,143.711,36.9,0.68,42.7,93,95,25.2,95,93,0.23,783,7.53,3.7,3.8,10.9,0,1
Tajikistan,2009,68.4,146.4255,38.1,0.66,44.3,93,93,25.1,93,93,0.17,752,7.36,3.7,3.8,10.9,0,1
Tajikistan,2008,67.9,149.14,39.7,0.56,46.3,86,87,25.0,87,86,0.13,739,7.21,3.8,3.8,11.0,0,1
Tajikistan,2007,67.4,151.8545,41.7,0.54,48.8,84,90,24.8,85,86,0.1,699,7.06,3.8,3.8,10.5,0,1
Tajikistan,2006,66.8,155.062,44.1,0.56,51.9,88,96,24.7,76,83,0.07,662,6.92,3.8,3.9,10.5,0,1
Tajikistan,2005,66.1,158.27,47.0,0.65,55.6,81,92,24.6,79,84,0.05,631,6.79,3.8,3.9,10.5,0,1
Tajikistan,2004,65.3,161.477,50.4,0.7,60.1,81,98,24.5,82,86,0.03,602,6.66,3.9,3.9,10.5,0,1
Tajikistan,2003,64.5,164.6845,54.2,0.74,65.2,58,94,24.4,82,85,0.02,556,6.54,4.0,4.0,10.6,0,1
Tajikistan,2002,63.7,167.8915,58.4,0.8,71.0,39,93,24.3,84,85,0.01,510,6.43,4.0,4.0,10.6,0,1
Tajikistan,2001,62.8,173.3405,62.9,0.8,77.2,59,72,24.2,84,85,0.01,468,6.32,4.1,4.1,10.6,0,1
Tajikistan,2000,62.0,178.7895,67.6,0.81,83.6,52,59,24.1,86,83,0.01,434,6.22,4.2,4.1,10.6,0,1
Tanzania,2015,63.1,239.667,40.9,7.86,58.1,98,64,23.1,96,98,2.01,948,51.48,6.7,6.5,5.8,0,1
Tanzania,2014,62.3,255.4665,41.9,7.43,59.9,97,64,23.1,97,97,2.12,920,49.96,6.8,6.6,5.6,0,1
Tanzania,2013,61.4,271.267,43.0,6.71,62.7,91,64,23.0,91,91,2.19,888,48.48,6.8,6.7,5.5,0,1
Tanzania,2012,60.5,287.067,44.0,6.22,65.3,92,64,22.9,90,92,2.32,857,47.05,6.9,6.8,5.5,0,1
Tanzania,2011,59.5,301.7985,45.5,7.09,68.4,90,64,22.9,88,90,2.4,845,45.67,7.0,6.9,5.1,0,1
Tanzania,2010,58.6,316.531,47.1,6.95,71.9,91,64,22.8,94,91,2.48,808,44.35,7.1,7.1,5.1,0,1
Tanzania,2009,57.7,331.2625,48.7,6.26,75.4,85,64,22.7,88,85,2.59,782,43.07,7.2,7.2,5.0,0,1
Tanzania,2008,56.8,345.9945,51.0,4.96,79.6,86,64,22.7,89,86,2.76,765,41.85,7.3,7.3,5.0,0,1
Tanzania,2007,55.9,360.726,52.9,6.89,83.8,83,64,22.6,88,83,2.99,745,40.68,7.5,7.4,4.9,0,1
Tanzania,2006,55.1,377.871,55.8,6.09,88.8,90,64,22.5,91,90,3.27,717,39.55,7.6,7.5,4.8,0,1
Tanzania,2005,54.3,395.016,58.5,5.74,93.9,90,64,22.5,91,90,3.41,692,38.45,7.7,7.6,4.8,0,1
Tanzania,2004,53.6,412.161,61.9,5.69,99.9,95,64,22.4,95,95,3.61,663,37.38,7.8,7.8,4.5,0,1
Tanzania,2003,52.9,429.3055,65.6,3.45,106.5,95,64,22.3,97,95,3.79,634,36.34,7.9,7.9,4.4,0,1
Tanzania,2002,52.1,446.4505,69.9,5.14,114.0,89,64,22.2,91,89,4.03,611,35.33,8.0,8.0,4.3,0,1
Tanzania,2001,51.4,448.1755,74.4,6.25,121.9,93,64,22.2,65,87,4.25,587,34.39,8.2,8.1,4.3,0,1
Tanzania,2000,50.8,449.9005,78.9,5.96,129.7,92,64,22.1,64,79,4.43,568,33.5,8.3,8.3,4.2,0,1
Thailand,2015,76.1,148.889,9.3,6.95,10.8,99,95,24.3,99,99,0.16,5840,68.71,7.7,7.7,7.6,0,1
Thailand,2014,75.7,150.71,9.7,6.91,11.3,99,94,24.2,99,99,0.17,5685,68.44,7.8,7.8,7.6,0,1
Thailand,2013,75.4,152.5305,10.2,6.89,11.8,99,94,24.1,99,99,0.19,5654,68.14,7.9,7.9,7.5,0,1
Thailand,2012,75.0,154.351,10.6,7.1,12.4,98,91,24.0,99,99,0.2,5531,67.84,8.0,8.1,7.7,0,1
Thailand,2011,74.6,157.2635,11.2,6.61,13.0,98,91,23.9,99,99,0.22,5182,67.52,8.1,8.2,7.5,0,1
Thailand,2010,74.2,160.1755,11.7,6.19,13.6,98,91,23.8,99,99,0.23,5164,67.2,8.2,8.3,7.7,0,1
Thailand,2009,73.8,163.0875,12.2,6.74,14.2,98,91,23.7,99,99,0.25,4826,66.87,8.3,8.5,7.5,0,1
Thailand,2008,73.3,165.9995,12.8,7.54,14.9,98,91,23.6,99,99,0.27,4884,66.53,8.5,8.6,7.3,0,1
Thailand,2007,72.9,168.9115,13.4,6.12,15.6,96,94,23.5,98,98,0.3,4827,66.18,8.6,8.8,7.1,0,1
Thailand,2006,72.5,174.1335,14.1,6.1,16.4,96,94,23.4,98,98,0.33,4604,65.81,8.7,8.9,7.0,0,1
Thailand,2005,72.1,179.3555,14.8,6.19,17.2,96,95,23.3,98,98,0.37,4412,65.42,8.9,9.1,7.0,0,1
Thailand,2004,71.7,184.5775,15.5,6.1,18.0,96,95,23.2,98,98,0.42,4263,65.0,9.0,9.2,6.8,0,1
Thailand,2003,71.4,189.8,16.2,6.07,18.9,96,92,23.1,98,98,0.47,4038,64.55,9.1,9.3,6.7,0,1
Thailand,2002,71.1,195.0225,17.0,5.86,19.9,95,89,23.0,97,96,0.53,3795,64.07,9.2,9.5,6.5,0,1
Thailand,2001,70.8,196.2075,17.8,5.84,20.9,95,86,23.0,97,96,0.6,3605,63.54,9.3,9.6,6.3,0,1
Thailand,2000,70.6,197.392,18.7,5.81,22.0,95,99,22.9,97,97,0.66,3518,62.95,9.4,9.7,6.1,0,1
Timor-Leste,2015,68.5,149.7365,42.8,0.41,50.2,76,64,21.2,75,76,0.1,1333,1.2,1.9,11.1,4.5,0,1
Timor-Leste,2014,68.2,152.246,44.3,0.41,52.1,77,64,21.1,76,77,0.1,1321,1.17,1.9,11.1,4.5,0,1
Timor-Leste,2013,68.0,154.7555,45.9,0.48,54.2,82,64,21.0,82,82,0.09,1287,1.15,11.1,11.2,4.5,0,1
